,GAMMA,gamma,x_vals,llh,delta_llh
579,1.7959183673469385,3.0759999999999996,"[ 3.68975046e-03 -1.00492909e-01  5.52259833e-01  1.49222245e-01
  6.70820393e-01 -1.28500503e+02]",-293620.5780625968,0.7626769705093466
580,1.7959183673469385,3.1079999999999997,"[ 4.05203957e-03 -9.97121380e-02  5.52242728e-01  1.49253644e-01
  6.70820391e-01 -1.28500503e+02]",-293620.7900504784,0.5506890888791531
581,1.7959183673469385,3.1399999999999997,"[ 2.12588430e-03 -6.32372545e-02  5.52268043e-01  1.49311863e-01
  6.70821695e-01 -1.28500597e+02]",-293621.01068682905,0.33005273825256154
582,1.7959183673469385,3.1719999999999997,"[ 1.42741120e-03 -4.65894164e-02  5.52268006e-01  1.49331752e-01
  6.70820471e-01 -1.28500814e+02]",-293621.1580277283,0.1827118389774114
583,1.7959183673469385,3.2039999999999997,"[ 8.69704968e-04 -3.34613230e-02  5.52245829e-01  1.49331836e-01
  6.70791901e-01 -1.28500813e+02]",-293621.2547063019,0.08603326539741829
584,1.7959183673469385,3.2359999999999998,"[ 2.73998430e-04 -2.09884108e-02  5.52240795e-01  1.49325106e-01
  6.70820392e-01 -1.28501507e+02]",-293621.30310178874,0.03763777855783701
585,1.7959183673469385,3.268,"[ 6.33525064e-04 -2.02922101e-02  5.52268062e-01  1.49331489e-01
  6.70820633e-01 -1.28501507e+02]",-293621.2884631506,0.052276416681706905
586,1.7959183673469385,3.3,"[-7.17809211e-04 -5.40135641e-04  5.52268044e-01  1.49317688e-01
  6.70826830e-01 -1.28501561e+02]",-293621.2414649503,0.09927461697952822
587,1.7959183673469385,3.332,"[-5.29038692e-04 -2.89583383e-04  5.52268039e-01  1.49331585e-01
  6.70820389e-01 -1.28501561e+02]",-293621.1276161315,0.2131234357948415
588,1.7959183673469385,3.364,"[-5.29090929e-04 -2.89481426e-04  5.52268047e-01  1.49331588e-01
  6.70820398e-01 -1.28501561e+02]",-293620.9576472656,0.3830923017230816
589,1.7959183673469385,3.396,"[-1.55843581e-03  1.52020474e-02  5.52268044e-01  1.49329942e-01
  6.70820404e-01 -1.28501637e+02]",-293620.7566852697,0.5840542975929566
590,1.7959183673469385,3.428,"[-1.55847039e-03  1.52020819e-02  5.52268030e-01  1.49329949e-01
  6.70820394e-01 -1.28501637e+02]",-293620.4946153932,0.8461241740733385
591,1.7959183673469385,3.46,"[-1.55851021e-03  1.52020921e-02  5.52268038e-01  1.49329951e-01
  6.70820390e-01 -1.28501637e+02]",-293620.18623991264,1.1544996546581388
592,1.7959183673469385,3.492,"[-1.55853548e-03  1.52020882e-02  5.52268041e-01  1.49329953e-01
  6.70820389e-01 -1.28501637e+02]",-293619.8344047268,1.5063348404946737
593,1.7959183673469385,3.524,"[-1.55855929e-03  1.52020698e-02  5.52268045e-01  1.49329954e-01
  6.70820393e-01 -1.28501637e+02]",-293619.4410441932,1.899695374071598
594,1.7959183673469385,3.556,"[-1.79685413e-03  1.47997827e-02  5.52268046e-01  1.49331404e-01
  6.70825260e-01 -1.28501639e+02]",-293619.00841511664,2.3323244506609626
595,1.7959183673469385,3.588,"[-2.26111929e-03  1.38256569e-02  5.52268044e-01  1.49329812e-01
  6.70824097e-01 -1.28501642e+02]",-293618.53755734937,2.803182217932772
596,1.7959183673469385,3.62,"[-8.00035321e-04 -7.30490393e-03  5.52267888e-01  1.49085873e-01
  6.70820392e-01 -1.28499478e+02]",-293618.0641149739,3.2766245934180915
597,1.7959183673469385,3.6519999999999997,"[-8.01367116e-04 -7.30726970e-03  5.52268087e-01  1.49085941e-01
  6.70820320e-01 -1.28499478e+02]",-293617.5437968208,3.7969427464995533
598,1.7959183673469385,3.6839999999999997,"[-1.48456219e-03 -8.80651100e-03  5.52189972e-01  1.49182171e-01
  6.70820387e-01 -1.28499478e+02]",-293616.99045224313,4.350287324166857
599,1.7959183673469385,3.7159999999999997,"[ 3.89815963e-04 -3.96131093e-02  5.52268042e-01  1.49331948e-01
  6.70734469e-01 -1.28499457e+02]",-293616.4746997044,4.8660398629144765
600,1.7959183673469385,3.7479999999999998,"[ 9.66859138e-05 -4.02002858e-02  5.52243504e-01  1.49307049e-01
  6.70820391e-01 -1.28499457e+02]",-293615.9072039542,5.433535613119602
601,1.7959183673469385,3.78,"[ 1.78241097e-03 -6.99176832e-02  5.52268042e-01  1.49303005e-01
  6.70820216e-01 -1.28499459e+02]",-293615.3626800579,5.978059509419836
602,1.7959183673469385,3.812,"[ 1.62757837e-03 -7.02418221e-02  5.52269966e-01  1.49331844e-01
  6.70821591e-01 -1.28499460e+02]",-293614.78231313307,6.558426434232388
603,1.7959183673469385,3.8439999999999994,"[ 3.14173260e-03 -1.04030179e-01  5.52268045e-01  1.49263259e-01
  6.70827109e-01 -1.28499545e+02]",-293614.2381134064,7.102626160893124
604,1.7959183673469385,3.8759999999999994,"[ 3.78763608e-03 -1.23125232e-01  5.52268043e-01  1.49283912e-01
  6.70820388e-01 -1.28499259e+02]",-293613.6815266943,7.659212873026263
605,1.7959183673469385,3.9079999999999995,"[ 3.37197878e-03 -1.23934263e-01  5.52258635e-01  1.49331836e-01
  6.70847868e-01 -1.28499257e+02]",-293613.1121251524,8.228614414925687
606,1.7959183673469385,3.9399999999999995,"[ 5.28593482e-03 -1.62798711e-01  5.52268045e-01  1.49143202e-01
  6.70828220e-01 -1.28499385e+02]",-293612.59208123625,8.748658331052866
607,1.7959183673469385,3.9719999999999995,"[ 4.67141488e-03 -1.63958645e-01  5.52268044e-01  1.49201967e-01
  6.70820519e-01 -1.28499385e+02]",-293612.0419923494,9.298747217922937
608,1.7959183673469385,4.004,"[ 6.84311689e-03 -2.06398425e-01  5.52265256e-01  1.49331232e-01
  6.70820392e-01 -1.28499453e+02]",-293611.5519975073,9.788742060016375
609,1.7959183673469385,4.036,"[ 7.49526331e-03 -2.29738278e-01  5.52267805e-01  1.49331382e-01
  6.70820383e-01 -1.28499469e+02]",-293611.0534777409,10.28726182639366
610,1.7959183673469385,4.068,"[ 8.19035148e-03 -2.53427332e-01  5.52268043e-01  1.49331845e-01
  6.70823935e-01 -1.28503555e+02]",-293610.570959864,10.769779703288805
611,1.7959183673469385,4.1,"[ 7.64859517e-03 -2.54396913e-01  5.52268043e-01  1.49314758e-01
  6.70820174e-01 -1.28503558e+02]",-293610.07800953166,11.262730035639834
612,1.9591836734693877,2.5,"[ 1.89438773e-02 -7.87860499e-01  5.52267966e-01  1.49331844e-01
  6.70820619e-01 -1.28494393e+02]",-293612.24825922406,9.092480343242642
613,1.9591836734693877,2.532,"[ 1.83582258e-02 -7.31596080e-01  5.52249483e-01  1.49331841e-01
  6.70820695e-01 -1.28494393e+02]",-293612.7613751773,8.579364389996044
614,1.9591836734693877,2.564,"[ 1.75827531e-02 -6.80521396e-01  5.52268660e-01  1.49331837e-01
  6.70830813e-01 -1.28494599e+02]",-293613.27660699654,8.064132570754737
615,1.9591836734693877,2.596,"[ 1.84642385e-02 -6.77458446e-01  5.52268047e-01  1.49301325e-01
  6.70835026e-01 -1.28494606e+02]",-293613.6997813106,7.640958256670274
616,1.9591836734693877,2.628,"[ 1.61553784e-02 -5.81090442e-01  5.52111455e-01  1.49113777e-01
  6.70820389e-01 -1.28494607e+02]",-293614.305352684,7.035386883304454
617,1.9591836734693877,2.66,"[ 1.73143911e-02 -5.77263244e-01  5.52256882e-01  1.49331838e-01
  6.70820357e-01 -1.28494606e+02]",-293614.7368959726,6.603843594726641
618,1.9591836734693877,2.692,"[ 1.54645501e-02 -5.69117883e-01  5.52221527e-01  1.48996563e-01
  6.70738485e-01 -1.28494606e+02]",-293615.04325060756,6.297488959738985
619,1.9591836734693877,2.7239999999999998,"[ 1.29988819e-02 -4.40350754e-01  5.52266033e-01  1.49328696e-01
  6.70820391e-01 -1.28494610e+02]",-293615.8349172123,5.505822354985867
620,1.9591836734693877,2.756,"[ 1.44719961e-02 -4.36706463e-01  5.52256509e-01  1.49324090e-01
  6.70820393e-01 -1.28494610e+02]",-293616.2867870917,5.053952475602273
621,1.9591836734693877,2.788,"[ 1.19750260e-02 -3.66030220e-01  5.52267922e-01  1.49331837e-01
  6.70819584e-01 -1.28494623e+02]",-293616.828520877,4.512218690302689
622,1.9591836734693877,2.82,"[ 1.10936223e-02 -3.29508537e-01  5.52267872e-01  1.49318168e-01
  6.70820392e-01 -1.28494580e+02]",-293617.308092544,4.032647023326717
623,1.9591836734693877,2.852,"[ 1.07252079e-02 -3.23857902e-01  5.52265722e-01  1.49324693e-01
  6.70820391e-01 -1.28494580e+02]",-293617.71984696295,3.6208926043473184
624,1.9591836734693877,2.884,"[ 1.02313118e-02 -2.70407486e-01  5.52268043e-01  1.49327709e-01
  6.70830160e-01 -1.28494590e+02]",-293618.2162297511,3.1245098161743954
625,1.9591836734693877,2.916,"[ 8.09029790e-03 -2.28181091e-01  5.52258506e-01  1.49186265e-01
  6.70820392e-01 -1.28494687e+02]",-293618.6538089913,2.686930575990118
626,1.9591836734693877,2.948,"[ 7.60012596e-03 -1.97970437e-01  5.52268054e-01  1.49330950e-01
  6.70820339e-01 -1.28494646e+02]",-293619.06444433547,2.276295231829863
627,1.9591836734693877,2.98,"[ 6.68058122e-03 -1.69965549e-01  5.52268042e-01  1.49331735e-01
  6.70820515e-01 -1.28494573e+02]",-293619.4484254786,1.8923140887054615
628,1.9591836734693877,3.012,"[ 6.68430427e-03 -1.69957432e-01  5.52268323e-01  1.49331937e-01
  6.70820196e-01 -1.28494573e+02]",-293619.7561720174,1.5845675498712808
629,1.9591836734693877,3.044,"[ 5.03590279e-03 -1.20067323e-01  5.52268049e-01  1.49162959e-01
  6.70820391e-01 -1.28505237e+02]",-293620.12753113755,1.2132084297481924
630,1.9591836734693877,3.0759999999999996,"[ 5.80079041e-03 -1.18011326e-01  5.52255684e-01  1.49331763e-01
  6.70819331e-01 -1.28505243e+02]",-293620.38181876246,0.9589208048419096
631,1.9591836734693877,3.1079999999999997,"[ 3.35898590e-03 -7.52979328e-02  5.52268027e-01  1.49329134e-01
  6.70820404e-01 -1.28505236e+02]",-293620.66995315877,0.6707864085328765
632,1.9591836734693877,3.1399999999999997,"[ 3.59009316e-03 -7.48122552e-02  5.52262607e-01  1.49330912e-01
  6.70820391e-01 -1.28505236e+02]",-293620.8555835307,0.4851560366223566
633,1.9591836734693877,3.1719999999999997,"[ 1.88453881e-03 -3.89992314e-02  5.52268110e-01  1.49270600e-01
  6.70821256e-01 -1.28505226e+02]",-293621.04969194013,0.2910476271645166
634,1.9591836734693877,3.2039999999999997,"[ 1.34942968e-03 -2.49573462e-02  5.52268041e-01  1.49126345e-01
  6.70840015e-01 -1.28505218e+02]",-293621.17173852184,0.16900104546220973
635,1.9591836734693877,3.2359999999999998,"[ 1.34959273e-03 -2.49570155e-02  5.52268066e-01  1.49126354e-01
  6.70840004e-01 -1.28505218e+02]",-293621.2302091,0.11053046729648486
636,1.9591836734693877,3.268,"[ 1.86249056e-03 -2.36211368e-02  5.52268042e-01  1.49235136e-01
  6.70817063e-01 -1.28505218e+02]",-293621.2250973848,0.11564218247076496
637,1.9591836734693877,3.3,"[-4.37264415e-04  1.16814823e-02  5.52197065e-01  1.49322526e-01
  6.70820393e-01 -1.28506436e+02]",-293621.2539497773,0.08678979001706466
638,1.9591836734693877,3.332,"[-8.09998881e-04  2.00814542e-02  5.52267641e-01  1.49327014e-01
  6.70820383e-01 -1.28506436e+02]",-293621.1831723425,0.15756722481455654
639,1.9591836734693877,3.364,"[-8.08504926e-04  2.00837757e-02  5.52267975e-01  1.49327175e-01
  6.70820583e-01 -1.28506436e+02]",-293621.05846017227,0.2822793950326741
640,1.9591836734693877,3.396,"[-1.41013316e-03  3.13106249e-02  5.52268017e-01  1.49331836e-01
  6.70820531e-01 -1.28506411e+02]",-293620.8918514576,0.44888810970587656
641,1.9591836734693877,3.428,"[-1.41011876e-03  3.13106953e-02  5.52268037e-01  1.49331829e-01
  6.70820521e-01 -1.28506411e+02]",-293620.6735177251,0.6672218422172591
642,1.9591836734693877,3.46,"[-1.41012226e-03  3.13107192e-02  5.52268042e-01  1.49331831e-01
  6.70820519e-01 -1.28506411e+02]",-293620.4094976681,0.9312418992049061
643,1.9591836734693877,3.492,"[-1.41019135e-03  3.13107876e-02  5.52268046e-01  1.49331836e-01
  6.70820511e-01 -1.28506411e+02]",-293620.1032685035,1.2374710637959652
644,1.9591836734693877,3.524,"[-1.41168420e-03  3.13112051e-02  5.52267928e-01  1.49331776e-01
  6.70820395e-01 -1.28506411e+02]",-293619.757393789,1.583345778286457
645,1.9591836734693877,3.556,"[-1.41266867e-03  3.13108681e-02  5.52268037e-01  1.49331840e-01
  6.70820378e-01 -1.28506411e+02]",-293619.3735928962,1.967146671086084
646,1.9591836734693877,3.588,"[-1.41277535e-03  3.13107370e-02  5.52268044e-01  1.49331831e-01
  6.70820396e-01 -1.28506411e+02]",-293618.9528023526,2.387937214691192
647,1.9591836734693877,3.62,"[-1.41379259e-03  3.13086678e-02  5.52267940e-01  1.49331882e-01
  6.70820324e-01 -1.28506411e+02]",-293618.49523340276,2.8455061645363458
648,1.9591836734693877,3.6519999999999997,"[-7.33172264e-04  1.08534092e-02  5.52265489e-01  1.48998583e-01
  6.70820389e-01 -1.28506447e+02]",-293618.034492759,3.306246808322612
649,1.9591836734693877,3.6839999999999997,"[-1.11098608e-03  9.97491461e-03  5.52268137e-01  1.49331836e-01
  6.70819929e-01 -1.28506453e+02]",-293617.53581735067,3.804922216630075
650,1.9591836734693877,3.7159999999999997,"[ 5.82920507e-05 -9.35458908e-03  5.52268053e-01  1.49331701e-01
  6.70820399e-01 -1.28506594e+02]",-293617.0293734948,4.311366072506644
651,1.9591836734693877,3.7479999999999998,"[-3.75146043e-04 -1.02489780e-02  5.52267391e-01  1.49331261e-01
  6.70820398e-01 -1.28506593e+02]",-293616.494571307,4.846168260322884
652,1.9591836734693877,3.78,"[ 1.07150040e-03 -3.38754259e-02  5.52136732e-01  1.49330265e-01
  6.70820392e-01 -1.28506594e+02]",-293615.96716240986,5.373577157442924
653,1.9591836734693877,3.812,"[ 1.67875673e-03 -4.92850838e-02  5.52268041e-01  1.49331379e-01
  6.70820422e-01 -1.28499825e+02]",-293615.4278084674,5.912931099883281
654,1.9591836734693877,3.8439999999999994,"[ 1.67854103e-03 -4.92855039e-02  5.52268073e-01  1.49331390e-01
  6.70820407e-01 -1.28499825e+02]",-293614.8680963391,6.472643228189554
655,1.9591836734693877,3.8759999999999994,"[ 2.92278223e-03 -8.15191439e-02  5.52269852e-01  1.49331835e-01
  6.70811619e-01 -1.28499969e+02]",-293614.34213864984,6.9986009174608625
656,1.9591836734693877,3.9079999999999995,"[ 2.34271404e-03 -8.26661402e-02  5.52268045e-01  1.49329551e-01
  6.70823415e-01 -1.28499972e+02]",-293613.7858580081,7.554881559219211
657,1.9591836734693877,3.9399999999999995,"[ 3.56368244e-03 -1.11726316e-01  5.52268042e-01  1.49279749e-01
  6.71001787e-01 -1.28500062e+02]",-293613.26566644607,8.07507312123198
658,1.9591836734693877,3.9719999999999995,"[ 5.04265912e-03 -1.38393197e-01  5.52267998e-01  1.49325162e-01
  6.70820389e-01 -1.28500053e+02]",-293612.7497720699,8.590967497380916
659,1.9591836734693877,4.004,"[ 4.95423845e-03 -1.38555163e-01  5.52264281e-01  1.49331838e-01
  6.70827132e-01 -1.28500053e+02]",-293612.2133528139,9.127386753389146
660,1.9591836734693877,4.036,"[ 6.43593627e-03 -1.80711549e-01  5.52268044e-01  1.49332136e-01
  6.70836747e-01 -1.28500050e+02]",-293611.73737084324,9.603368724056054
661,1.9591836734693877,4.068,"[ 7.19818414e-03 -2.03348034e-01  5.52264914e-01  1.49244405e-01
  6.70820141e-01 -1.29985450e+02]",-293611.2567520598,10.08398750750348
662,1.9591836734693877,4.1,"[ 6.48034153e-03 -2.04660648e-01  5.52261678e-01  1.49331835e-01
  6.70832051e-01 -1.29985454e+02]",-293610.7613323135,10.579407253826503
663,2.1224489795918364,2.5,"[ 1.90783982e-02 -7.91846071e-01  5.52268042e-01  1.49250270e-01
  6.70821047e-01 -1.29974013e+02]",-293612.1361171067,9.204622460587416
664,2.1224489795918364,2.532,"[ 1.83632131e-02 -7.33760032e-01  5.52268041e-01  1.49333036e-01
  6.70820953e-01 -1.29974013e+02]",-293612.6390721768,8.701667390472721
665,2.1224489795918364,2.564,"[ 1.79147765e-02 -6.81791722e-01  5.52267920e-01  1.49331835e-01
  6.70820476e-01 -1.29974106e+02]",-293613.1430678878,8.197671679488849
666,2.1224489795918364,2.596,"[ 1.79177098e-02 -6.81783712e-01  5.52268362e-01  1.49331987e-01
  6.70820265e-01 -1.29974106e+02]",-293613.5435464342,7.797193133097608
667,2.1224489795918364,2.628,"[ 1.66547424e-02 -5.81111875e-01  5.52268042e-01  1.49204192e-01
  6.70819057e-01 -1.29974113e+02]",-293614.1491831244,7.191556442878209
668,2.1224489795918364,2.66,"[ 1.56608249e-02 -5.35272586e-01  5.52268038e-01  1.49331808e-01
  6.70820393e-01 -1.29974205e+02]",-293614.6515893523,6.689150215010159
669,2.1224489795918364,2.692,"[ 1.49661954e-02 -4.90307011e-01  5.52268030e-01  1.49321038e-01
  6.70820391e-01 -1.29974268e+02]",-293615.1496314378,6.191108129511122
670,2.1224489795918364,2.7239999999999998,"[ 1.59890053e-02 -4.87699991e-01  5.52261039e-01  1.49327345e-01
  6.70820392e-01 -1.29974274e+02]",-293615.5623046337,5.778434933570679
671,2.1224489795918364,2.756,"[ 1.33167053e-02 -4.08271869e-01  5.52249020e-01  1.49331838e-01
  6.70820393e-01 -1.29974277e+02]",-293616.129812794,5.210926773317624
672,2.1224489795918364,2.788,"[ 1.25246878e-02 -3.66679980e-01  5.52267984e-01  1.49331837e-01
  6.70825069e-01 -1.29974287e+02]",-293616.60935696843,4.73138259886764
673,2.1224489795918364,2.82,"[ 1.16032820e-02 -3.29058162e-01  5.52268044e-01  1.49310660e-01
  6.70820412e-01 -1.29974287e+02]",-293617.0784180607,4.262321506626904
674,2.1224489795918364,2.852,"[ 1.25949979e-02 -3.26698637e-01  5.52214087e-01  1.49324531e-01
  6.70820393e-01 -1.29974287e+02]",-293617.46826584294,3.8724737243610434
675,2.1224489795918364,2.884,"[ 9.58940615e-03 -2.58514744e-01  5.52268044e-01  1.49318604e-01
  6.70831217e-01 -1.29974471e+02]",-293617.9768948013,3.363844765990507
676,2.1224489795918364,2.916,"[ 9.03715363e-03 -2.26012920e-01  5.52267904e-01  1.49331841e-01
  6.70820402e-01 -1.29974466e+02]",-293618.40315808245,2.937581484846305
677,2.1224489795918364,2.948,"[ 8.17851824e-03 -1.95592096e-01  5.52268043e-01  1.49299584e-01
  6.70820375e-01 -1.29974465e+02]",-293618.8088772742,2.5318622930790298
678,2.1224489795918364,2.98,"[ 7.35818208e-03 -1.67365954e-01  5.52266365e-01  1.49331781e-01
  6.70820390e-01 -1.29974439e+02]",-293619.1925404513,2.148199115996249
679,2.1224489795918364,3.012,"[ 7.46748447e-03 -1.67113546e-01  5.52269011e-01  1.49329803e-01
  6.70820392e-01 -1.29974439e+02]",-293619.5000391025,1.8407004647888243
680,2.1224489795918364,3.044,"[ 5.62452004e-03 -1.13949353e-01  5.52268025e-01  1.49330733e-01
  6.70820403e-01 -1.29974444e+02]",-293619.88190846634,1.4588311009574682
681,2.1224489795918364,3.0759999999999996,"[ 4.82137197e-03 -9.00484133e-02  5.52268041e-01  1.49331368e-01
  6.70820401e-01 -1.29974443e+02]",-293620.1820232096,1.1587163577205501
682,2.1224489795918364,3.1079999999999997,"[ 4.82170939e-03 -9.00477047e-02  5.52268091e-01  1.49331386e-01
  6.70820377e-01 -1.29974443e+02]",-293620.4144518914,0.9262876759166829
683,2.1224489795918364,3.1399999999999997,"[ 3.25801808e-03 -4.85577343e-02  5.52268043e-01  1.49023016e-01
  6.70819948e-01 -1.29974405e+02]",-293620.678330656,0.6624089112738147
684,2.1224489795918364,3.1719999999999997,"[ 3.71333034e-03 -4.75735938e-02  5.52268042e-01  1.49068937e-01
  6.70874360e-01 -1.29974405e+02]",-293620.84568078455,0.4950587827479467
685,2.1224489795918364,3.2039999999999997,"[ 1.96610611e-03 -1.35363870e-02  5.52268041e-01  1.49331810e-01
  6.70821033e-01 -1.29974405e+02]",-293621.02407792583,0.31666164146736264
686,2.1224489795918364,3.2359999999999998,"[ 1.96642426e-03 -1.35357451e-02  5.52268089e-01  1.49331827e-01
  6.70821010e-01 -1.29974405e+02]",-293621.1147667553,0.2259728119825013
687,2.1224489795918364,3.268,"[ 6.08703539e-04  1.55465682e-02  5.52267521e-01  1.49331835e-01
  6.70820597e-01 -1.29974470e+02]",-293621.19947257265,0.14126699464395642
688,2.1224489795918364,3.3,"[ 1.27647954e-04  2.67310070e-02  5.52265527e-01  1.49331842e-01
  6.70820408e-01 -1.29974470e+02]",-293621.2201324156,0.12060715170809999
689,2.1224489795918364,3.332,"[-2.28633585e-04  3.66232624e-02  5.52268042e-01  1.49321314e-01
  6.70820648e-01 -1.29974471e+02]",-293621.1949888935,0.14575067377882078
690,2.1224489795918364,3.364,"[-7.58632638e-04  4.49559703e-02  5.52267203e-01  1.49331840e-01
  6.70820422e-01 -1.29974476e+02]",-293621.12412374193,0.2166158253676258
691,2.1224489795918364,3.396,"[-7.54675834e-04  4.49612014e-02  5.52267890e-01  1.49331571e-01
  6.70820384e-01 -1.29974476e+02]",-293621.0038548548,0.33688471250934526
692,2.1224489795918364,3.428,"[-7.53402791e-04  4.49636509e-02  5.52268067e-01  1.49331645e-01
  6.70820538e-01 -1.29974476e+02]",-293620.83495126484,0.5057883024564944
693,2.1224489795918364,3.46,"[-2.88986897e-04  4.73973849e-02  5.52266755e-01  1.48996647e-01
  6.70821850e-01 -1.29972746e+02]",-293620.62499348953,0.7157460777671076
694,2.1224489795918364,3.492,"[-7.17470913e-04  5.07689241e-02  5.52263069e-01  1.49331835e-01
  6.70827157e-01 -1.29972746e+02]",-293620.38295796636,0.9577816009405069
695,2.1224489795918364,3.524,"[-1.74937727e-03  6.15047754e-02  5.52267997e-01  1.49331787e-01
  6.70820393e-01 -1.29972764e+02]",-293620.1054150214,1.2353245458798483
