,decay_rate,bkg_norm,signal_norm,spectral_index,theta_12,theta_13,theta_23,delta_cp,llh,delta_llh
145,2.907268170426065,0.0008759805716853972,0.3174248431591785,3.6212727420684803,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.57715968456,0.7639949839795008
146,2.927318295739348,0.0008397123686949349,0.33012877274970504,3.6336685730550244,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.5787986796,0.7623559889616445
147,2.9473684210526314,0.0008027212736750628,0.3429598345107959,3.6457939580976557,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.5831772608,0.7579774077166803
148,2.9674185463659146,0.0007613229715914962,0.3559365169529327,3.6576337771954726,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.5902265044,0.750928164110519
149,2.987468671679198,0.0007237557779132713,0.3688489688824645,3.6687896475890933,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.59981490276,0.7413397657801397
150,3.007518796992481,0.0006807227966549827,0.3818786016471475,3.67967544258796,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.61174847983,0.7294061887077987
151,3.0275689223057642,0.000643451059551682,0.39482765047575763,3.689705070490399,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.6257758927,0.7153787758434191
152,3.0476190476190474,0.0006076160569736914,0.40769727344596823,3.6990180079037707,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.6415956536,0.6995590149308555
153,3.0676691729323307,0.0005773603785670922,0.42041624355204166,3.707453851568409,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.65886746754,0.6822872009943239
154,3.087719298245614,0.0005529011313663136,0.43295357143342417,3.7148874041040245,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.6772242438,0.6639304247219115
155,3.107769423558897,0.0005279234338585366,0.4453814747283532,3.7215565659214778,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.6962867061,0.6448679624591023
